,,,,,,,,,,,,,,,,,,,,,,,,,Move samples,,,,,,,,,,
Activity,StartTime [ISO8601],Duration [s],Calories,Distance [m],HrAvg,Latitude,Longitude,SpeedAvg [km/h],TE,AscentAltitude,AscentTime,DescentAltitude,DescentTime,FlatTime,HighAltitude,LowAltitude,HrMin,HrPeak,SpeedMax,TemperatureAvg,TemperatureMax,TemperatureMin,SampleInterval,Device,LocalTime,Altitude,Distance,EnergyConsumption,HeartRate,SeaLevelPressure,Speed,Temperature,VerticalSpeed,,IBI
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:17:46,1635,436,16.8,151,1015,2.5,29.2,0,,420
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:17:47,1635,436,16.8,152,1015,2.5,29.2,0,,423
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:17:48,1635,436,16.8,153,1015,2.5,29.2,0,,426
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:17:49,1635,436,16.8,152,1015,2.5,29.2,0,,430
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:17:50,1635,436,16.8,152,1015,2.5,29.2,0,,430
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:17:51,1635,436,16.8,153,1015,2.5,29.2,0,,436
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:17:52,1635,450,16.8,153,1015,2.5,29.2,0,,433
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:17:53,1635,450,16.8,153,1015,2.5,29.2,0,,431
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:17:54,1635,450,17.2,152,1015,2.5,29.2,0,,430
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:17:55,1635,450,17.2,153,1015,2.5,29.2,0,,432
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:17:56,1635,450,17.2,153,1015,2.5,29.2,0,,433
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:17:57,1635,450,17.2,152,1015,2.5,29.2,0,,430
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:17:58,1635,464,17.2,153,1015,2.5,29.2,0,,431
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:17:59,1635,464,17.2,153,1015,2.5,29.2,0,,430
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:00,1635,464,17.2,153,1015,2.5,29.1,0,,424
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:01,1635,464,17.2,153,1015,2.5,29.1,0,,424
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:02,1635,464,17.2,153,1015,2.5,29.1,0,,425
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:03,1635,464,17.2,153,1015,2.5,29.1,0,,422
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:04,1635,464,17.4,153,1015,2.5,29.1,0,,424
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:05,1635,480,17.4,153,1015,2.5,29.1,0,,423
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:06,1635,480,17.4,154,1015,2.5,29.1,0,,424
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:07,1635,480,17.4,154,1015,2.4,29.1,0,,420
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:08,1635,480,17.4,154,1015,2.4,29.1,0,,421
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:09,1635,480,17.4,154,1015,2.4,29.1,0,,423
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:10,1635,480,17.4,154,1015,2.4,29.1,0,,425
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:11,1635,480,17.4,154,1015,2.4,29.1,0,,425
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:12,1635,480,17.4,152,1015,2.4,29.1,0,,424
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:13,1635,497,17.4,151,1015,2.4,29.1,0,,425
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:14,1635,497,16.8,152,1015,2.4,29.1,0,,427
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:15,1635,497,16.8,153,1015,2.4,29.1,0,,425
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:16,1635,497,16.8,152,1015,2.4,29.1,0,,425
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:17,1635,497,16.8,152,1015,2.4,29.1,0,,421
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:18,1635,497,16.8,152,1015,2.4,29.1,0,,424
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:19,1635,497,16.8,153,1015,2.4,29.1,0,,427
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:20,1635,497,16.8,153,1015,2.4,29.1,0,,422
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:21,1635,497,16.8,153,1015,2.4,29.1,0,,424
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:22,1635,497,16.8,153,1015,2.4,29.1,0,,424
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:23,1635,517,16.8,154,1015,2.4,29.1,0,,420
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:24,1635,517,17.5,154,1015,2.4,29.1,0,,421
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:25,1635,517,17.5,154,1015,2.4,29.1,0,,422
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:26,1635,517,17.5,155,1015,2.4,29.1,0,,419
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:27,1635,517,17.5,155,1015,2.4,29.1,0,,419
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:28,1635,517,17.5,155,1015,2.4,29.1,0,,422
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:29,1635,517,17.5,154,1015,2.3,29.1,0,,418
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:30,1635,517,17.5,154,1015,2.3,29.1,0,,418
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:31,1635,517,17.5,154,1015,2.3,29.1,0,,422
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:32,1635,536,17.5,154,1015,2.3,29.1,0,,421
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:33,1635,536,17.5,154,1015,2.3,29.1,0,,421
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:34,1635,536,17.5,154,1015,2.3,29.1,0,,422
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:35,1635,536,17.5,155,1015,2.3,29.1,0,,423
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:36,1635,536,17.5,155,1015,2.3,29.1,0,,423
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:37,1635,536,17.5,155,1015,2.3,29.1,0,,422
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:38,1635,536,17.5,156,1015,2.3,29.1,0,,426
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:39,1635,536,17.5,156,1015,2.3,29.1,0,,425
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:40,1634,555,17.5,156,1015,2.3,29.1,0,,420
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:41,1634,555,17.5,155,1015,2.3,29.1,0,,421
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:42,1634,555,17.5,156,1015,2.3,29.1,0,,423
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:43,1634,555,17.5,156,1015,2.3,29.1,0,,419
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:44,1634,555,18.4,156,1015,2.3,29.1,0,,419
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:45,1634,555,18.4,157,1015,2.3,29.1,0,,418
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:46,1634,555,18.4,157,1015,2.3,29.1,0,,417
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:47,1634,569,18.4,156,1015,2.3,29.1,0,,421
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:48,1634,569,18.4,156,1015,2.3,29.1,0,,414
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:49,1634,569,18.4,157,1015,2.3,29.1,0,,411
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:50,1634,569,18.4,157,1015,2.3,29.1,0,,412
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:51,1634,569,18.4,156,1015,2.3,29.1,0,,415
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:52,1634,569,18.4,156,1015,2.3,29.1,0,,411
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:53,1634,569,18.4,156,1015,2.3,29.1,0,,413
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:54,1634,569,18.8,156,1015,2.3,29.1,0,,414
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:55,1634,588,18.8,155,1015,2.3,29.1,0,,418
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:56,1634,588,18.8,156,1015,2.3,29.1,0,,419
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:57,1634,588,18.8,156,1015,2.3,29.1,0,,420
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:58,1634,588,18.8,157,1015,2.3,29.1,0,,417
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:18:59,1634,588,18.8,158,1015,2.3,29.1,0,,415
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:00,1632,588,18.8,158,1015,2.3,29,0,,414
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:01,1632,588,18.8,157,1015,2.3,29,0,,416
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:02,1632,588,18.8,157,1015,2.3,29,0,,416
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:03,1632,588,18.8,157,1015,2.3,29,0,,410
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:04,1632,610,18.9,156,1015,2.3,29,0,,410
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:05,1632,610,18.9,155,1015,2.3,29,0,,412
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:06,1632,610,18.9,156,1015,2.3,29,0,,409
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:07,1632,610,18.9,157,1015,2.3,29,0,,410
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:08,1632,610,18.9,157,1015,2.3,29,0,,412
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:09,1632,610,18.9,157,1015,2.3,29,0,,414
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:10,1632,610,18.9,158,1015,2.3,29,0,,414
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:11,1632,610,18.9,158,1015,2.3,29,-0.1,,414
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:12,1632,610,18.9,157,1015,2.3,29,-0.1,,418
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:13,1632,631,18.9,158,1015,2.3,29,-0.1,,422
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:14,1632,631,19.2,159,1015,2.3,29,-0.1,,418
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:15,1632,631,19.2,160,1015,2.3,29,-0.1,,422
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:16,1632,631,19.2,159,1015,2.3,29,-0.1,,417
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:17,1632,631,19.2,160,1015,2.3,29,-0.1,,417
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:18,1632,631,19.2,159,1015,2.3,29,-0.1,,417
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:19,1632,631,19.2,160,1015,2.4,29,-0.1,,414
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:20,1633,631,19.2,160,1015,2.4,29,-0.1,,416
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:21,1633,652,19.2,159,1015,2.4,29,-0.1,,415
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:22,1633,652,19.2,160,1015,2.4,29,-0.1,,409
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:23,1633,652,19.2,160,1015,2.4,29,-0.1,,412
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:24,1633,652,19.4,160,1015,2.4,29,-0.1,,409
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:25,1633,652,19.4,160,1015,2.4,29,-0.1,,404
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:26,1633,652,19.4,161,1015,2.4,29,-0.1,,405
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:27,1633,652,19.4,161,1015,2.4,29,-0.1,,405
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:28,1633,652,19.4,161,1015,2.4,29,-0.1,,405
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:29,1633,674,19.4,161,1015,2.4,29,-0.1,,403
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:30,1633,674,19.4,161,1015,2.4,29,-0.1,,406
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:31,1633,674,19.4,162,1015,2.4,29,-0.1,,407
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:32,1633,674,19.4,162,1015,2.4,29,-0.1,,410
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:33,1633,674,19.4,162,1015,2.4,29,-0.1,,408
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:34,1633,674,19.8,162,1015,2.4,29,-0.1,,406
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:35,1633,674,19.8,161,1015,2.4,29,-0.1,,405
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:36,1633,674,19.8,162,1015,2.4,29,0,,408
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:37,1633,694,19.8,162,1015,2.4,29,0,,403
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:38,1633,694,19.8,162,1015,2.4,29,0,,404
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:39,1633,694,19.8,162,1015,2.4,29,0,,406
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:40,1632,694,19.8,162,1015,2.4,29,0,,402
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:41,1632,694,19.8,161,1015,2.4,29,0,,400
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:42,1632,694,19.8,161,1015,2.4,29,0,,401
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:43,1632,694,19.8,161,1015,2.4,29,0,,402
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:44,1632,694,19.9,161,1015,2.4,29,0,,399
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:45,1632,694,19.9,161,1015,2.4,29,0,,404
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:46,1632,694,19.9,161,1015,2.4,29,0,,402
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:47,1632,717,19.9,161,1015,2.4,29,0,,405
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:48,1632,717,19.9,161,1015,2.4,29,0,,402
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:49,1632,717,19.9,161,1015,2.4,29,0,,406
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:50,1632,717,19.9,161,1015,2.4,29,0,,403
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:51,1632,717,19.9,162,1015,2.4,29,0,,403
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:52,1632,717,19.9,161,1015,2.4,29,0,,405
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:53,1632,717,19.9,161,1015,2.4,29,0,,399
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:54,1632,717,20,161,1015,2.3,29,0,,402
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:55,1632,717,20,161,1015,2.3,29,0,,404
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:56,1632,717,20,161,1015,2.3,29,0,,395
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:57,1632,717,20,161,1015,2.3,29,0,,398
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:58,1632,717,20,160,1015,2.3,29,0,,398
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:19:59,1632,717,20,159,1015,2.3,29,0,,397
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:00,1633,717,20,159,1015,2.3,29,0,,397
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:01,1633,717,20,160,1015,2.3,29,0,,396
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:02,1633,717,20,160,1015,2.3,29,0,,399
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:03,1633,717,20,161,1015,2.2,29,0,,399
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:04,1633,734,19.9,160,1015,2.2,29,0,,402
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:05,1633,734,19.9,161,1015,2.2,29,0,,404
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:06,1633,734,19.9,161,1015,2.2,29,0,,403
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:07,1633,734,19.9,161,1015,2.2,29,0,,403
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:08,1633,734,19.9,162,1015,2.2,29,0,,407
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:09,1633,734,19.9,162,1015,2.2,29,0,,398
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:10,1632,734,19.9,162,1015,2.2,29,0,,404
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:11,1632,749,19.9,162,1015,2.2,29,0,,406
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:12,1632,749,19.9,163,1015,2.2,29,0,,402
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:13,1632,749,19.9,163,1015,2.2,29,0,,406
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:14,1632,749,20.1,163,1015,2.3,29,0,,400
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:15,1632,749,20.1,164,1015,2.3,29,0,,400
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:16,1632,749,20.1,163,1015,2.3,29,0,,399
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:17,1632,749,20.1,164,1015,2.3,29,0,,403
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:18,1632,766,20.1,164,1015,2.3,29,0,,399
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:19,1632,766,20.1,164,1015,2.3,29,0,,402
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:20,1632,766,20.1,163,1015,2.3,28.9,0,,404
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:21,1632,766,20.1,164,1015,2.2,28.9,0,,404
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:22,1632,766,20.1,164,1015,2.2,28.9,0,,408
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:23,1632,766,20.1,164,1015,2.2,28.9,0,,404
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:24,1632,766,20.5,164,1015,2.2,28.9,0,,403
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:25,1632,766,20.5,165,1015,2.2,28.9,0,,399
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:26,1632,766,20.5,165,1015,2.2,28.9,0,,401
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:27,1632,766,20.5,165,1015,2.2,28.9,0,,406
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:28,1632,787,20.5,165,1015,2.2,28.9,0,,395
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:29,1632,787,20.5,165,1015,2.2,28.9,0,,396
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:30,1632,787,20.5,165,1015,2.2,28.9,0,,397
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:31,1632,787,20.5,164,1015,2.2,28.9,0,,397
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:32,1632,787,20.5,164,1015,2.3,28.9,0,,398
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:33,1632,787,20.5,164,1015,2.3,28.9,0,,393
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:34,1632,787,20.6,164,1015,2.3,28.9,0,,397
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:35,1632,787,20.6,164,1015,2.3,28.9,0,,396
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:36,1632,809,20.6,164,1015,2.3,28.9,0,,402
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:37,1632,809,20.6,165,1015,2.3,28.9,0,,398
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:38,1632,809,20.6,165,1015,2.3,28.9,0,,400
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:39,1632,809,20.6,165,1015,2.3,28.9,0,,396
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:40,1631,809,20.6,163,1015,2.2,28.9,0,,401
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:41,1631,809,20.6,164,1015,2.2,28.9,0,,403
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:42,1631,809,20.6,164,1015,2.2,28.9,0,,399
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:43,1631,809,20.6,164,1015,2.2,28.9,0,,403
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:44,1631,809,20.6,164,1015,2.2,28.9,0,,404
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:45,1631,825,20.6,164,1015,2.2,28.9,0,,399
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:46,1631,825,20.6,164,1015,2.2,28.9,0,,403
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:47,1631,825,20.6,164,1015,2.2,28.9,0,,404
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:48,1631,825,20.6,164,1015,2.2,28.9,0,,403
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:49,1631,825,20.6,165,1015,2.2,28.9,0,,404
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:50,1631,825,20.6,164,1015,2.2,28.9,0,,402
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:51,1631,825,20.6,164,1015,2.2,28.9,0,,404
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:52,1631,825,20.6,165,1015,2.2,28.9,0,,408
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:53,1631,842,20.6,165,1015,2.2,28.9,0,,406
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:54,1631,842,20.7,165,1015,2.2,28.9,0,,406
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:55,1631,842,20.7,164,1015,2.2,28.9,0,,405
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:56,1631,842,20.7,165,1015,2.2,28.9,0,,405
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:57,1631,842,20.7,165,1015,2.2,28.9,0,,406
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:58,1631,842,20.7,165,1015,2.2,28.9,0,,400
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:20:59,1631,842,20.7,165,1015,2.2,28.9,0,,405
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:21:00,1630,842,20.7,165,1015,2.2,28.9,0,,403
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:21:01,1630,860,20.7,165,1015,2.2,28.9,0,,403
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:21:02,1630,860,20.7,165,1015,2.2,28.9,0,,397
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:21:03,1630,860,20.7,164,1015,2.2,28.9,0,,400
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:21:04,1630,860,20.6,165,1015,2.2,28.9,0,,398
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:21:05,1630,860,20.6,165,1015,2.2,28.9,0,,395
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:21:06,1630,860,20.6,164,1015,2.2,28.9,0,,397
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:21:07,1630,876,20.6,165,1015,2.2,28.9,0,,399
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:21:08,1630,876,20.6,165,1015,2.2,28.9,0,,398
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:21:09,1630,876,20.6,165,1015,2.2,28.9,0,,398
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:21:10,1631,876,20.6,165,1015,2.2,28.8,0,,401
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:21:11,1631,876,20.6,165,1015,2.2,28.8,-0.1,,397
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:21:12,1631,876,20.6,164,1015,2.3,28.8,-0.1,,398
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:21:13,1631,876,20.6,164,1015,2.3,28.8,-0.1,,402
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:21:14,1631,891,20.6,164,1015,2.3,28.8,-0.1,,395
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:21:15,1631,891,20.6,164,1015,2.3,28.8,-0.1,,397
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:21:16,1631,891,20.6,164,1015,2.3,28.8,-0.1,,395
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:21:17,1631,891,20.6,163,1015,2.3,28.8,-0.1,,390
